845,28,800                                                                                                                                                                                                                                                            
846,17,800                                                                                                                                                                                                                                                            
847,10,800                                                                                                                                                                                                                                                            
848,2,800                                                                                                                                                                                                                                                            
849,17,800                                                                                                                                                                                                                                                            
850,2,800                                                                                                                                                                                                                                                            
851,2,800                                                                                                                                                                                                                                                            
852,2,800                                                                                                                                                                                                                                                            
853,6,800                                                                                                                                                                                                                                                            
854,4,800                                                                                                                                                                                                                                                            
855,3,800                                                                                                                                                                                                                                                            
856,43,800                                                                                                                                                                                                                                                            
857,7,800                                                                                                                                                                                                                                                            
858,8,800                                                                                                                                                                                                                                                            
859,23,800                                                                                                                                                                                                                                                            
860,12,800                                                                                                                                                                                                                                                            
861,4,800                                                                                                                                                                                                                                                            
862,4,800                                                                                                                                                                                                                                                            
863,3,800                                                                                                                                                                                                                                                            
864,6,800                                                                                                                                                                                                                                                            
865,3,800                                                                                                                                                                                                                                                            
866,3,800                                                                                                                                                                                                                                                            
867,10,800                                                                                                                                                                                                                                                            
868,3,800                                                                                                                                                                                                                                                            
869,20,800                                                                                                                                                                                                                                                            
870,4,800                                                                                                                                                                                                                                                            
871,39,800                                                                                                                                                                                                                                                            
872,32,800                                                                                                                                                                                                                                                            
873,2,800                                                                                                                                                                                                                                                            
874,3,800                                                                                                                                                                                                                                                            
875,2,800                                                                                                                                                                                                                                                            
876,5,800                                                                                                                                                                                                                                                            
877,24,800                                                                                                                                                                                                                                                            
878,44,800                                                                                                                                                                                                                                                            
879,31,800                                                                                                                                                                                                                                                            
880,9,800                                                                                                                                                                                                                                                            
881,71,800                                                                                                                                                                                                                                                            
882,30,800                                                                                                                                                                                                                                                            
883,5,800                                                                                                                                                                                                                                                            
884,3,800                                                                                                                                                                                                                                                            
885,13,800                                                                                                                                                                                                                                                            
886,3,800                                                                                                                                                                                                                                                            
887,3,800                                                                                                                                                                                                                                                            
888,15,800                                                                                                                                                                                                                                                            
889,4,800                                                                                                                                                                                                                                                            
890,21,800                                                                                                                                                                                                                                                            
891,4,800                                                                                                                                                                                                                                                            
892,21,800                                                                                                                                                                                                                                                            
893,14,800                                                                                                                                                                                                                                                            
894,32,800                                                                                                                                                                                                                                                            
895,16,800                                                                                                                                                                                                                                                            
896,28,800                                                                                                                                                                                                                                                            
897,16,800                                                                                                                                                                                                                                                            
898,29,800                                                                                                                                                                                                                                                            
899,19,800                                                                                                                                                                                                                                                            
900,34,800                                                                                                                                                                                                                                                            
901,15,800                                                                                                                                                                                                                                                            
902,23,800                                                                                                                                                                                                                                                            
903,2,800                                                                                                                                                                                                                                                            
904,16,800                                                                                                                                                                                                                                                            
905,17,800                                                                                                                                                                                                                                                            
906,7,800                                                                                                                                                                                                                                                            
907,2,800                                                                                                                                                                                                                                                            
908,14,800                                                                                                                                                                                                                                                            
909,5,800                                                                                                                                                                                                                                                            
910,4,800                                                                                                                                                                                                                                                            
911,7,800                                                                                                                                                                                                                                                            
912,4,800                                                                                                                                                                                                                                                            
913,43,800                                                                                                                                                                                                                                                            
914,17,800                                                                                                                                                                                                                                                            
915,15,800                                                                                                                                                                                                                                                            
916,13,800                                                                                                                                                                                                                                                            
917,2,800                                                                                                                                                                                                                                                            
918,6,800                                                                                                                                                                                                                                                            
919,36,800                                                                                                                                                                                                                                                            
920,12,800                                                                                                                                                                                                                                                            
921,51,800                                                                                                                                                                                                                                                            
922,6,800                                                                                                                                                                                                                                                            
923,3,800                                                                                                                                                                                                                                                            
924,3,800                                                                                                                                                                                                                                                            
925,2,800                                                                                                                                                                                                                                                            
926,5,800                                                                                                                                                                                                                                                            
927,13,800                                                                                                                                                                                                                                                            
928,4,800                                                                                                                                                                                                                                                            
929,8,800                                                                                                                                                                                                                                                            
930,56,800                                                                                                                                                                                                                                                            
931,42,800                                                                                                                                                                                                                                                            
932,6,800                                                                                                                                                                                                                                                            
933,52,800                                                                                                                                                                                                                                                            
934,6,800                                                                                                                                                                                                                                                            
935,4,800                                                                                                                                                                                                                                                            
936,42,800                                                                                                                                                                                                                                                            
937,12,800                                                                                                                                                                                                                                                            
938,33,800                                                                                                                                                                                                                                                            
939,6,800                                                                                                                                                                                                                                                            
940,15,800                                                                                                                                                                                                                                                            
941,35,800                                                                                                                                                                                                                                                            
942,45,800                                                                                                                                                                                                                                                            
943,2,800                                                                                                                                                                                                                                                            
944,2,800                                                                                                                                                                                                                                                            
945,12,800                                                                                                                                                                                                                                                            
946,27,800                                                                                                                                                                                                                                                            
947,3,800                                                                                                                                                                                                                                                            
948,2,800                                                                                                                                                                                                                                                            
949,13,800                                                                                                                                                                                                                                                            
950,11,800                                                                                                                                                                                                                                                            
951,24,800                                                                                                                                                                                                                                                            
952,3,800                                                                                                                                                                                                                                                            
953,17,800                                                                                                                                                                                                                                                            
954,23,800                                                                                                                                                                                                                                                            
955,9,800                                                                                                                                                                                                                                                            
956,7,800                                                                                                                                                                                                                                                            
957,10,800                                                                                                                                                                                                                                                            
958,9,800                                                                                                                                                                                                                                                            
959,2,800                                                                                                                                                                                                                                                            
960,31,800                                                                                                                                                                                                                                                            
961,32,800                                                                                                                                                                                                                                                            
962,34,800                                                                                                                                                                                                                                                            
963,7,800                                                                                                                                                                                                                                                            
964,3,800                                                                                                                                                                                                                                                            
965,87,TRAFFIC                                                                                                                                                                                                                                                        
966,37,800                                                                                                                                                                                                                                                            
967,5,800                                                                                                                                                                                                                                                            
968,7,800                                                                                                                                                                                                                                                            
969,22,800                                                                                                                                                                                                                                                            
970,9,800                                                                                                                                                                                                                                                            
971,25,800                                                                                                                                                                                                                                                            
972,2,800                                                                                                                                                                                                                                                            
973,12,800                                                                                                                                                                                                                                                            
974,10,800                                                                                                                                                                                                                                                            
975,8,800                                                                                                                                                                                                                                                            
976,15,800                                                                                                                                                                                                                                                            
977,16,800                                                                                                                                                                                                                                                            
978,4,800                                                                                                                                                                                                                                                            
979,2,800                                                                                                                                                                                                                                                            
980,9,800                                                                                                                                                                                                                                                            
981,28,800                                                                                                                                                                                                                                                            
982,3,800                                                                                                                                                                                                                                                            
983,16,800                                                                                                                                                                                                                                                            
984,38,800                                                                                                                                                                                                                                                            
985,32,800                                                                                                                                                                                                                                                            
1000,27,800                                                                                                                                                                                                                                                            
1001,53,800                                                                                                                                                                                                                                                            
1002,57,800                                                                                                                                                                                                                                                            
1003,65,800                                                                                                                                                                                                                                                            
1004,72,800                                                                                                                                                                                                                                                            
1005,73,800                                                                                                                                                                                                                                                            
1006,40,800                                                                                                                                                                                                                                                            
1007,28,800                                                                                                                                                                                                                                                            
1008,35,800                                                                                                                                                                                                                                                            
1009,53,800                                                                                                                                                                                                                                                            
986,41,800                                                                                                                                                                                                                                                            
987,30,800                                                                                                                                                                                                                                                            
988,38,800                                                                                                                                                                                                                                                            
989,65,800                                                                                                                                                                                                                                                            
990,24,800                                                                                                                                                                                                                                                            
991,26,800                                                                                                                                                                                                                                                            
992,33,800                                                                                                                                                                                                                                                            
993,50,800                                                                                                                                                                                                                                                            
994,63,800                                                                                                                                                                                                                                                            
995,13,800                                                                                                                                                                                                                                                            
996,53,800                                                                                                                                                                                                                                                            
997,36,800                                                                                                                                                                                                                                                            
998,56,800                                                                                                                                                                                                                                                            
999,36,800                                                                                                                                                                                                                                                            
1010,44,800                                                                                                                                                                                                                                                            
1011,30,800                                                                                                                                                                                                                                                            
1012,17,800                                                                                                                                                                                                                                                            
1013,41,800                                                                                                                                                                                                                                                            
1014,44,800                                                                                                                                                                                                                                                            
1015,71,800                                                                                                                                                                                                                                                            
1016,21,800                                                                                                                                                                                                                                                            
